"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"NZM00093110","AUCKLAND AERO AWS, NZ","2010-12-15","0.02","70","77","65"
"NZM00093110","AUCKLAND AERO AWS, NZ","2010-12-16","0.02","67",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2010-12-17","0.26","70","78","65"
"NZM00093110","AUCKLAND AERO AWS, NZ","2010-12-18","0.22","70","76","68"
"NZM00093110","AUCKLAND AERO AWS, NZ","2010-12-19","0.76","68","71",
"NZM00093110","AUCKLAND AERO AWS, NZ","2010-12-20","0.00","71","76","67"
"NZM00093110","AUCKLAND AERO AWS, NZ","2010-12-21","0.80","74","81","69"
"NZM00093110","AUCKLAND AERO AWS, NZ","2010-12-22","0.00","71","83",
"NZM00093110","AUCKLAND AERO AWS, NZ","2010-12-23","0.00","67","73",
"NZM00093110","AUCKLAND AERO AWS, NZ","2010-12-24","0.00","65","71","61"
"NZM00093110","AUCKLAND AERO AWS, NZ","2010-12-25","0.02","64","69",
"NZM00093110","AUCKLAND AERO AWS, NZ","2010-12-26","0.00","67",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2010-12-27",,"72",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2010-12-28","0.27","65","76",
"NZM00093110","AUCKLAND AERO AWS, NZ","2010-12-29","0.13","65","71",
"NZM00093110","AUCKLAND AERO AWS, NZ","2010-12-30","0.00","70","77","59"
"NZM00093110","AUCKLAND AERO AWS, NZ","2010-12-31","0.00","67","74",
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-01-01","0.00","66","72",
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-01-02","0.00","67","77","60"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-01-03","0.00","69","76","59"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-01-04","0.00","70","78","61"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-01-05","0.00","72","79","64"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-01-06","0.00","72","77","67"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-01-07","0.00","71","80",
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-01-08","0.00","69","74","63"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-01-09","0.00","68","77","62"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-01-10","0.00","67","75",
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-01-11","0.00","68","76","60"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-01-12","0.00","69","77","61"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-01-13",,"67","76",
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-01-14","0.00","70","79","60"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-01-15","0.00","69","80",
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-01-16","0.00","70","78","58"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-01-17","0.00","72","81","59"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-01-18","0.28","72","77",
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-01-19","0.15","68","76",
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-01-20","0.00","70","76","60"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-01-21","0.00","65","76",
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-01-22","0.54","64","68","60"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-01-23","0.00","70",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-01-24","0.25","66","70","63"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-01-25","0.00","67","74",
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-01-26","0.00","69","78","62"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-01-27","0.00","69","74",
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-01-28","0.00","67","73","63"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-01-29","2.86","65","71",
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-01-30","0.00","67","71","63"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-01-31","0.00","69","75","63"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-02-01","0.01","67","71","64"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-02-02","0.00","71","76","64"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-02-03","0.00","72","76","68"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-02-04","0.00","72","76","69"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-02-05",,"72",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-02-06","0.00","72","78","69"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-02-07","0.00","72","78",
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-02-08","0.00","68","78",
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-02-09","0.01","67","73","63"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-02-10","0.00","66","71","63"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-02-11","0.00","71","79","62"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-02-12","0.00","73","78","67"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-02-13","0.00","72","82",
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-02-14","0.00","70","80","64"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-02-15","0.00","70","76","64"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-02-16","0.61","67","71",
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-02-17","0.00","67","76",
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-02-18","0.00","67","77","57"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-02-19","0.00","69","76","58"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-02-20","0.00","71","76","63"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-02-21","0.00","71","77",
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-02-22","0.02","69","80",
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-02-23","0.46","67","74","63"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-02-24","0.00","67","73","64"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-02-25","0.00","68","73","64"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-02-26","0.00","68","74","64"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-02-27","0.00","65","72",
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-02-28","0.00","67","76","56"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-03-01","0.00","71","79","58"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-03-02","0.00","67","77",
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-03-03","0.18","72","77","61"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-03-04","0.01","70","78",
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-03-05","2.31","66","72",
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-03-06","0.77","58","67",
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-03-07","0.00","60","68","49"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-03-08","0.00","60","68","51"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-03-09","0.00","62","72","51"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-03-10",,"62","71","52"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-03-11","0.00","64","71","54"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-03-12","0.00","65","73","55"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-03-13","0.00","67","77","57"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-03-14","0.00","67","76","59"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-03-15","0.00","68","78","58"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-03-16","0.00","68","76","60"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-03-17","0.00","68","78","58"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-03-18","0.00","65","76",
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-03-19","0.37","63","71",
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-03-20","0.00","68","74","54"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-03-21","0.01","67","70","64"
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-03-22","0.96","68","74",
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-03-23","0.00","68","76",
"NZM00093110","AUCKLAND AERO AWS, NZ","2011-03-24","0.00","67","74","61"
