Station,Date(NZST)_Incl_secs,Amount(mm),Period(min),Freq
3925,20190608:102706,-0.2,25.9,BPS
3925,20190611:142036,0,4553.5,BPS
3925,20190611:152254,0.17,62.3,BPS
3925,20190611:164006,0,77.2,BPS
3925,20190611:173436,0.27,54.5,BPS
3925,20190611:184624,0,71.8,BPS
3925,20190611:190530,0.16,19.1,BPS
3925,20190611:195024,0,44.9,BPS
3925,20190611:200730,0.17,17.1,BPS
3925,20190612:000230,-4,235,BPS
3925,20190612:000348,0.2,1.3,BPS
3925,20190612:000648,0.41,3,BPS
3925,20190612:002806,-1,21.3,BPS
3925,20190612:003124,0.4,3.3,BPS
3925,20190612:004906,-1,17.7,BPS
3925,20190612:005312,0.61,4.1,BPS
3925,20190612:005530,-0.2,2.3,BPS
3925,20190612:005730,0.2,2,BPS
3925,20190612:010042,0.41,3.2,BPS
3925,20190612:082906,-3.2,448.4,BPS
3925,20190612:092024,0,51.3,BPS
3925,20190612:094900,0.07,28.6,BPS
3925,20190612:143818,0,289.3,BPS
3925,20190612:144054,0.07,2.6,BPS
3925,20190612:152136,0,40.7,BPS
3925,20190612:153112,0.08,9.6,BPS
3925,20190612:155800,0,26.8,BPS
3925,20190612:161136,0.28,13.6,BPS
3925,20190612:163648,0.34,25.2,BPS
3925,20190612:164924,0.15,12.6,BPS
3925,20190612:170830,0.11,19.1,BPS
3925,20190614:041124,0,2102.9,BPS
3925,20190614:051124,-0.1,60,BPS
3925,20190615:145500,0,2023.6,BPS
3925,20190615:145742,0.08,2.7,BPS
3925,20190615:145842,0.18,1,BPS
3925,20190615:150018,0.13,1.6,BPS
3925,20190615:150142,0.05,1.4,BPS
3925,20190615:181400,0,192.3,BPS
3925,20190615:183212,0.1,18.2,BPS
3925,20190615:222724,0,235.2,BPS
3925,20190615:223930,0.21,12.1,BPS
3925,20190615:224242,0,3.2,BPS
3925,20190615:230224,0.1,19.7,BPS
3925,20190615:233736,0,35.2,BPS
3925,20190615:234524,0.15,7.8,BPS
3925,20190615:235024,0.04,5,BPS
3925,20190616:001042,0,20.3,BPS
3925,20190616:002348,0.14,13.1,BPS
3925,20190616:005830,0,34.7,BPS
3925,20190616:011000,0.16,11.5,BPS
3925,20190616:013236,0,22.6,BPS
3925,20190616:013554,0.13,3.3,BPS
3925,20190616:014424,0.07,8.5,BPS
3925,20190616:021412,0,29.8,BPS
3925,20190616:021742,0.15,3.5,BPS
3925,20190616:023012,0.11,12.5,BPS
3925,20190616:031806,0,47.9,BPS
3925,20190616:033242,0.19,14.6,BPS
3925,20190616:035348,0.12,21.1,BPS
3925,20190616:045442,0,60.9,BPS
3925,20190616:051000,0.11,15.3,BPS
3925,20190616:051206,0,2.1,BPS
3925,20190616:051730,0.19,5.4,BPS
3925,20190616:052430,0.05,7,BPS
3925,20190616:060630,0,42,BPS
3925,20190616:062042,0.42,14.2,BPS
3925,20190616:062530,0.05,4.8,BPS
3925,20190616:073512,0,69.7,BPS
3925,20190616:074148,0.13,6.6,BPS
3925,20190616:074912,0,7.4,BPS
3925,20190616:075524,0.1,6.2,BPS
3925,20190616:080248,0.61,7.4,BPS
3925,20190616:080942,0.79,6.9,BPS
3925,20190616:081330,0.31,3.8,BPS
3925,20190616:081918,0.34,5.8,BPS
3925,20190616:082348,0.18,4.5,BPS
3925,20190616:082854,0.07,5.1,BPS
3925,20190616:084012,0,11.3,BPS
3925,20190616:084942,0.14,9.5,BPS
3925,20190616:095824,0,68.7,BPS
3925,20190616:100524,0.07,7,BPS
3925,20190616:101654,0.18,11.5,BPS
3925,20190616:105312,0,36.3,BPS
3925,20190616:111136,0.14,18.4,BPS
3925,20190616:111642,0.07,5.1,BPS
3925,20190616:112836,0.04,11.9,BPS
3925,20190616:142606,0,177.5,BPS
3925,20190616:143254,0.29,6.8,BPS
3925,20190616:143806,0.08,5.2,BPS
3925,20190616:154018,0,62.2,BPS
3925,20190616:155130,0.24,11.2,BPS
3925,20190616:155448,0.17,3.3,BPS
3925,20190616:160500,0.12,10.2,BPS
3925,20190616:162524,0,20.4,BPS
3925,20190616:163454,0.25,9.5,BPS
3925,20190616:163900,0.04,4.1,BPS
3925,20190616:173530,0,56.5,BPS
3925,20190616:174818,0.08,12.8,BPS
3925,20190616:175748,0.24,9.5,BPS
3925,20190616:180418,0.39,6.5,BPS
3925,20190616:181406,0.3,9.8,BPS
3925,20190616:182500,0.82,10.9,BPS
3925,20190616:182742,0.14,2.7,BPS
3925,20190616:183048,0.08,3.1,BPS
3925,20190616:185600,0,25.2,BPS
3925,20190616:191636,0.17,20.6,BPS
3925,20190616:192224,0.22,5.8,BPS
3925,20190616:193224,0.19,10,BPS
3925,20190616:200718,0,34.9,BPS
3925,20190616:202248,0.19,15.5,BPS
3925,20190616:202612,0.12,3.4,BPS
3925,20190616:203012,0.21,4,BPS
3925,20190616:203500,0.08,4.8,BPS
3925,20190616:205912,0.08,24.2,BPS
3925,20190616:214918,0,50.1,BPS
3925,20190616:215618,0.21,7,BPS
3925,20190616:215954,0.23,3.6,BPS
3925,20190616:220724,0.66,7.5,BPS
3925,20190616:221442,0.8,7.3,BPS
3925,20190616:221906,0.1,4.4,BPS
3925,20190616:223048,0,11.7,BPS
3925,20190616:223936,0.6,8.8,BPS
3925,20190616:225948,2.94,20.2,BPS
3925,20190616:230918,0.91,9.5,BPS
3925,20190616:231542,0.21,6.4,BPS
3925,20190616:232448,0,9.1,BPS
3925,20190616:232806,0.14,3.3,BPS
3925,20190616:233312,0.04,5.1,BPS
3925,20190617:002230,0,49.3,BPS
3925,20190617:002842,0.34,6.2,BPS
3925,20190617:003136,0.08,2.9,BPS
3925,20190617:003630,0.03,4.9,BPS
3925,20190617:013424,0,57.9,BPS
3925,20190617:014918,0.2,14.9,BPS
3925,20190617:020212,0,12.9,BPS
3925,20190617:021112,0.15,9,BPS
3925,20190617:022142,0.05,10.5,BPS
3925,20190617:024848,0,27.1,BPS
3925,20190617:030024,0.1,11.6,BPS
3925,20190617:035612,0,55.8,BPS
3925,20190617:040300,0.15,6.8,BPS
3925,20190617:042036,0.08,17.6,BPS
3925,20190617:045936,0,39,BPS
3925,20190617:051518,0.36,15.7,BPS
3925,20190617:052006,0.04,4.8,BPS
3925,20190617:053518,0,15.2,BPS
3925,20190617:054018,0.09,5,BPS
3925,20190617:054506,0.14,4.8,BPS
3925,20190617:062312,0,38.1,BPS
3925,20190617:063500,0.2,11.8,BPS
3925,20190617:064712,0,12.2,BPS
3925,20190617:070430,0.83,17.3,BPS
3925,20190617:070912,0.17,4.7,BPS
3925,20190617:071306,0.07,3.9,BPS
3925,20190617:075906,0,46,BPS
3925,20190617:080754,0.16,8.8,BPS
3925,20190617:083748,0.14,29.9,BPS
3925,20190617:084706,0.08,9.3,BPS
3925,20190617:090000,0,12.9,BPS
3925,20190617:093518,0.17,35.3,BPS
3925,20190617:095442,0,19.4,BPS
3925,20190617:101612,0.13,21.5,BPS
3925,20190617:101900,0.06,2.8,BPS
3925,20190617:102354,0.35,4.9,BPS
3925,20190617:102648,0.14,2.9,BPS
3925,20190617:103012,0.1,3.4,BPS
3925,20190617:103742,0.04,7.5,BPS
3925,20190617:105930,0,21.8,BPS
3925,20190617:110336,0.21,4.1,BPS
3925,20190617:110636,0.05,3,BPS
3925,20190617:113224,0,25.8,BPS
3925,20190617:114630,0.25,14.1,BPS
3925,20190617:120930,0,23,BPS
3925,20190617:122006,0.32,10.6,BPS
3925,20190617:123036,0.17,10.5,BPS
3925,20190617:135942,0,89.1,BPS
3925,20190617:140254,0.2,3.2,BPS
3925,20190617:140442,0.03,1.8,BPS
3925,20190617:150006,0,55.4,BPS
3925,20190617:150400,0.13,3.9,BPS
3925,20190617:151118,0.15,7.3,BPS
3925,20190620:174336,0,4472.3,BPS
3925,20190620:181224,0.18,28.8,BPS
3925,20190620:183654,0,24.5,BPS
3925,20190620:190118,0.37,24.4,BPS
3925,20190620:192348,0.17,22.5,BPS
3925,20190620:193000,0.18,6.2,BPS
3925,20190620:193954,0.46,9.9,BPS
3925,20190620:200412,0.38,24.3,BPS
3925,20190620:202006,0.38,15.9,BPS
3925,20190620:202548,0.28,5.7,BPS
3925,20190620:203730,0.92,11.7,BPS
3925,20190620:204636,1.01,9.1,BPS
3925,20190620:205748,1.01,11.2,BPS
3925,20190620:211436,0.77,16.8,BPS
3925,20190620:212436,0.17,10,BPS
3925,20190620:214054,0.87,16.3,BPS
3925,20190620:215412,0.29,13.3,BPS
3925,20190620:220754,0,13.7,BPS
3925,20190620:223706,0.67,29.2,BPS
3925,20190620:224224,0.28,5.3,BPS
3925,20190620:224654,0.43,4.5,BPS
3925,20190620:225018,0.16,3.4,BPS
3925,20190620:225518,0.08,5,BPS
3925,20190620:231042,0,15.4,BPS
3925,20190620:231500,0.28,4.3,BPS
3925,20190620:234006,0.56,25.1,BPS
3925,20190620:234754,0.31,7.8,BPS
3925,20190621:000730,0.15,19.6,BPS
3925,20190621:001948,0.16,12.3,BPS
3925,20190621:003036,0.27,10.8,BPS
3925,20190621:003806,0.1,7.5,BPS
3925,20190621:004506,0,7,BPS
3925,20190621:004930,0.11,4.4,BPS
3925,20190625:101848,0,6329.3,BPS
3925,20190625:102024,0.06,1.6,BPS
3925,20190625:102142,0.04,1.3,BPS
3925,20190629:233336,0,6551.9,BPS
3925,20190629:233554,0.1,2.3,BPS
3925,20190702:140900,0,3753.1,BPS
3925,20190702:144230,0.09,33.5,BPS
3925,20190702:150142,0.17,19.2,BPS
3925,20190702:154048,0.07,39.1,BPS
3925,20190703:001730,0,516.7,BPS
3925,20190703:003542,0.23,18.2,BPS
3925,20190703:004042,0,5,BPS
3925,20190703:005536,0.29,14.9,BPS
3925,20190703:011742,0.24,22.1,BPS
3925,20190703:014230,0.71,24.8,BPS
3925,20190703:014918,0.08,6.8,BPS
3925,20190703:015824,0,9.1,BPS
3925,20190703:020218,0.19,3.9,BPS
3925,20190703:023154,0.6,29.6,BPS
3925,20190703:031254,1.58,41,BPS
3925,20190703:035730,2.66,44.6,BPS
3925,20190703:042430,2.32,27,BPS
3925,20190703:044312,1.84,18.7,BPS
3925,20190703:050518,0.66,22.1,BPS
3925,20190703:051848,1.04,13.5,BPS
3925,20190703:053824,1.82,19.6,BPS
3925,20190703:054606,0.96,7.7,BPS
3925,20190703:055700,1.79,10.9,BPS
3925,20190703:060324,0.85,6.4,BPS
3925,20190703:061400,1.09,10.6,BPS
3925,20190703:063030,1.37,16.5,BPS
3925,20190703:064512,1.91,14.7,BPS
3925,20190703:065400,0.98,8.8,BPS
3925,20190703:070700,1.3,13,BPS
3925,20190703:072524,1.27,18.4,BPS
3925,20190703:073830,1.45,13.1,BPS
3925,20190703:074530,0.49,7,BPS
3925,20190703:075312,0.93,7.7,BPS
3925,20190703:080306,0.92,9.9,BPS
3925,20190703:081530,0.54,12.4,BPS
3925,20190703:082130,0.48,6,BPS
3925,20190703:083124,1.32,9.9,BPS
3925,20190703:083454,0.36,3.5,BPS
3925,20190703:083724,0.55,2.5,BPS
3925,20190703:084542,0.63,8.3,BPS
3925,20190703:085130,0.84,5.8,BPS
3925,20190703:090000,0.98,8.5,BPS
3925,20190703:090812,0.82,8.2,BPS
3925,20190703:091342,0.67,5.5,BPS
3925,20190703:092224,1.46,8.7,BPS
3925,20190703:092630,0.53,4.1,BPS
3925,20190703:093112,0.39,4.7,BPS
3925,20190703:094524,1.79,14.2,BPS
3925,20190703:095436,0.8,9.2,BPS
3925,20190703:100112,1.01,6.6,BPS
3925,20190703:100924,0.64,8.2,BPS
3925,20190703:101824,0.46,9,BPS
3925,20190703:102442,0.53,6.3,BPS
3925,20190703:103242,0.95,8,BPS
3925,20190703:104206,0.82,9.4,BPS
3925,20190703:104630,0.91,4.4,BPS
3925,20190703:105330,1.02,7,BPS
3925,20190703:110254,0.73,9.4,BPS
3925,20190703:111630,0.42,13.6,BPS
3925,20190703:113136,0.93,15.1,BPS
3925,20190703:113930,0.3,7.9,BPS
3925,20190703:114900,0.18,9.5,BPS
3925,20190703:115000,0.37,1,BPS
3925,20190703:115148,0.96,1.8,BPS
3925,20190703:115418,0.77,2.5,BPS
3925,20190703:115706,0.39,2.8,BPS
3925,20190703:120318,0.27,6.2,BPS
3925,20190703:155436,0,231.3,BPS
3925,20190703:155824,0.14,3.8,BPS
3925,20190703:160512,0.08,6.8,BPS
3925,20190703:220648,0,361.6,BPS
3925,20190703:222154,0.16,15.1,BPS
3925,20190707:094912,0,5007.3,BPS
3925,20190707:095754,0.07,8.7,BPS
3925,20190707:183912,0,521.3,BPS
3925,20190707:184448,0.08,5.6,BPS
3925,20190707:235442,0,309.9,BPS
3925,20190708:000224,0.23,7.7,BPS
3925,20190708:002124,0,19,BPS
3925,20190708:002818,0.16,6.9,BPS
3925,20190708:005648,0.12,28.5,BPS
3925,20190708:015324,0,56.6,BPS
3925,20190708:022200,0.78,28.6,BPS
3925,20190708:022712,0.26,5.2,BPS
3925,20190708:024024,0.42,13.2,BPS
3925,20190708:025830,0.08,18.1,BPS
3925,20190708:031112,0,12.7,BPS
3925,20190708:032048,0.2,9.6,BPS
3925,20190708:033948,0.19,19,BPS
3925,20190708:040106,0.05,21.3,BPS
3925,20190708:051006,0,69,BPS
3925,20190708:051618,0.08,6.2,BPS
3925,20190708:053130,0.33,15.2,BPS
3925,20190708:053618,0,4.8,BPS
3925,20190708:055006,0.1,13.8,BPS
3925,20190708:060936,0,19.5,BPS
3925,20190708:061812,0.1,8.6,BPS
3925,20190708:063036,0.05,12.4,BPS
3925,20190708:090000,0,149.4,BPS
3925,20190708:094824,0.12,48.4,BPS
3925,20190708:181100,0,502.6,BPS
3925,20190708:181818,0.22,7.3,BPS
3925,20190708:183848,0.16,20.5,BPS
3925,20190710:103342,0,2394.9,BPS
3925,20190710:103712,0.1,3.5,BPS
3925,20190710:105112,0.09,14,BPS
3925,20190710:105754,0.11,6.7,BPS
3925,20190710:112312,0.56,25.3,BPS
3925,20190710:112648,0.22,3.6,BPS
3925,20190710:113536,0.93,8.8,BPS
3925,20190710:114806,0.92,12.5,BPS
3925,20190710:120630,0.94,18.4,BPS
3925,20190710:122048,0.59,14.3,BPS
3925,20190710:123012,0.34,9.4,BPS
3925,20190710:123906,0.09,8.9,BPS
3925,20190710:125254,0,13.8,BPS
3925,20190710:130436,0.42,11.7,BPS
3925,20190710:130854,0.34,4.3,BPS
3925,20190710:131524,0.35,6.5,BPS
3925,20190710:132524,0.85,10,BPS
3925,20190710:133112,0.18,5.8,BPS
3925,20190710:134024,0.09,9.2,BPS
3925,20190710:141324,0,33,BPS
3925,20190710:141700,0.21,3.6,BPS
3925,20190710:142424,0.62,7.4,BPS
3925,20190710:143424,0.14,10,BPS
3925,20190710:145624,0,22,BPS
3925,20190710:150136,0.2,5.2,BPS
3925,20190710:151048,0,9.2,BPS
3925,20190710:151806,0.22,7.3,BPS
3925,20190710:152506,0,7,BPS
3925,20190710:155018,0.15,25.2,BPS
3925,20190710:173300,0,102.7,BPS
3925,20190710:174724,0.09,14.4,BPS
3925,20190710:180200,0,14.6,BPS
3925,20190710:181412,0.15,12.2,BPS
3925,20190710:182324,0.69,9.2,BPS
3925,20190710:183354,0.51,10.5,BPS
3925,20190710:183936,0.4,5.7,BPS
3925,20190710:184836,0.2,9,BPS
3925,20190710:185930,0.07,10.9,BPS
3925,20190710:194248,0,43.3,BPS
3925,20190710:200454,0.08,22.1,BPS
3925,20190710:201236,0.23,7.7,BPS
3925,20190710:201454,0.2,2.3,BPS
3925,20190710:202118,0.4,6.4,BPS
3925,20190710:202600,0.65,4.7,BPS
3925,20190710:202906,0.26,3.1,BPS
3925,20190710:203530,0.39,6.4,BPS
3925,20190710:204018,0.13,4.8,BPS
3925,20190710:210036,0.05,20.3,BPS
3925,20190710:224524,0,104.8,BPS
3925,20190710:225236,0.08,7.2,BPS
3925,20190710:231236,0,20,BPS
3925,20190710:232800,0.12,15.4,BPS
3925,20190711:013736,0,129.6,BPS
3925,20190711:020018,0.12,22.7,BPS
3925,20190711:020848,0.4,8.5,BPS
3925,20190711:021430,0.15,5.7,BPS
3925,20190711:023542,0,21.2,BPS
3925,20190711:023936,0.1,3.9,BPS
3925,20190711:030324,0,23.8,BPS
3925,20190711:031042,0.45,7.3,BPS
3925,20190711:031436,0.04,3.9,BPS
3925,20190711:032254,0,8.3,BPS
3925,20190711:033236,0.22,9.7,BPS
3925,20190711:033630,0.33,3.9,BPS
3925,20190711:034118,0.61,4.8,BPS
3925,20190711:034330,0.22,2.2,BPS
3925,20190711:035306,0.71,9.6,BPS
3925,20190711:040006,0.3,7,BPS
3925,20190711:040612,0.56,6.1,BPS
3925,20190711:041230,0.12,6.3,BPS
3925,20190711:042312,0,10.7,BPS
3925,20190711:042612,0.27,3,BPS
3925,20190711:043700,0.62,10.8,BPS
3925,20190711:044654,0.16,9.9,BPS
3925,20190711:062754,0,101,BPS
3925,20190711:064112,0.1,13.3,BPS
3925,20190711:081612,0,95,BPS
3925,20190711:083648,0.16,20.6,BPS
3925,20190711:092324,0,46.6,BPS
3925,20190711:094112,0.17,17.8,BPS
3925,20190711:095006,0.04,8.9,BPS
3925,20190712:014100,0,950.9,BPS
3925,20190712:020442,0.11,23.7,BPS
3925,20190712:021318,0.22,8.6,BPS
3925,20190712:021548,0.04,2.5,BPS
3925,20190712:022248,0.05,7,BPS
3925,20190712:031030,0,47.7,BPS
3925,20190712:032436,0.11,14.1,BPS
3925,20190712:053042,0,126.1,BPS
3925,20190712:054230,0.14,11.8,BPS
3925,20190712:054648,0.13,4.3,BPS
3925,20190712:071942,0,92.9,BPS
3925,20190712:074124,0.12,21.7,BPS
3925,20190712:082348,0,42.4,BPS
3925,20190712:083354,0.25,10.1,BPS
3925,20190712:084624,0,12.5,BPS
3925,20190712:085554,0.26,9.5,BPS
3925,20190712:090000,0.16,4.1,BPS
3925,20190712:090312,0.13,3.2,BPS
3925,20190712:090654,0.07,3.7,BPS
3925,20190712:091006,0.24,3.2,BPS
3925,20190712:091518,0.08,5.2,BPS
3925,20190712:093406,0.05,18.8,BPS
3925,20190712:105224,0,78.3,BPS
3925,20190712:105318,0.07,0.9,BPS
3925,20190712:112148,0.07,28.5,BPS
3925,20190712:113112,0.1,9.4,BPS
3925,20190712:114930,0.4,18.3,BPS
3925,20190712:115712,0.35,7.7,BPS
3925,20190712:122124,1.9,24.2,BPS
3925,20190712:122530,0.43,4.1,BPS
3925,20190712:123124,0.98,5.9,BPS
3925,20190712:124730,2.15,16.1,BPS
3925,20190712:124836,0.31,1.1,BPS
3925,20190712:124924,0.41,0.8,BPS
3925,20190712:125242,0.62,3.3,BPS
3925,20190712:125836,0.6,5.9,BPS
3925,20190712:130230,0.56,3.9,BPS
3925,20190712:131518,1.22,12.8,BPS
3925,20190712:132330,1.31,8.2,BPS
3925,20190712:133600,1.54,12.5,BPS
3925,20190712:134106,0.86,5.1,BPS
3925,20190712:134542,1.01,4.6,BPS
3925,20190712:134930,0.97,3.8,BPS
3925,20190712:135212,0.44,2.7,BPS
3925,20190712:135530,0.24,3.3,BPS
3925,20190712:140436,0.17,9.1,BPS
3925,20190712:141330,0.06,8.9,BPS
3925,20190712:144806,0,34.6,BPS
3925,20190712:150506,0.12,17,BPS
3925,20190712:152830,0.21,23.4,BPS
3925,20190712:155724,0,28.9,BPS
3925,20190712:161048,0.39,13.4,BPS
3925,20190712:162918,0.11,18.5,BPS
3925,20190712:163706,0.14,7.8,BPS
3925,20190712:164036,0.17,3.5,BPS
3925,20190712:164536,0.39,5,BPS
3925,20190712:170900,0.67,23.4,BPS
3925,20190712:172106,0,12.1,BPS
3925,20190712:172406,0.17,3,BPS
3925,20190712:172724,0.05,3.3,BPS
3925,20190712:175954,0,32.5,BPS
3925,20190712:180606,0.1,6.2,BPS
3925,20190712:212254,0,196.8,BPS
3925,20190712:213318,0.14,10.4,BPS
3925,20190712:213806,0.09,4.8,BPS
3925,20190712:215242,0.08,14.6,BPS
3925,20190712:223736,0,44.9,BPS
3925,20190712:224854,0.25,11.3,BPS
3925,20190712:231030,0.63,21.6,BPS
3925,20190712:233206,0,21.6,BPS
3925,20190712:234036,0.15,8.5,BPS
3925,20190713:171630,0,1055.9,BPS
3925,20190713:171848,0.05,2.3,BPS
3925,20190713:180148,0,43,BPS
3925,20190713:182212,0.54,20.4,BPS
3925,20190713:182548,0.29,3.6,BPS
3925,20190713:183830,0.41,12.7,BPS
3925,20190713:184530,0.07,7,BPS
3925,20190713:185536,0.4,10.1,BPS
3925,20190713:185948,0.41,4.2,BPS
3925,20190713:190112,0.32,1.4,BPS
3925,20190713:190224,0.43,1.2,BPS
3925,20190713:190642,0.12,4.3,BPS
3925,20190713:190906,0.65,2.4,BPS
3925,20190713:191454,0.65,5.8,BPS
3925,20190713:192142,0.26,6.8,BPS
3925,20190713:192630,0.64,4.8,BPS
3925,20190713:193324,0.46,6.9,BPS
3925,20190713:193648,0.42,3.4,BPS
3925,20190713:194148,0.34,5,BPS
3925,20190713:194412,0.29,2.4,BPS
3925,20190713:195242,0.31,8.5,BPS
3925,20190713:195600,0.5,3.3,BPS
3925,20190713:200054,0.08,4.9,BPS
3925,20190713:200400,0.26,3.1,BPS
3925,20190713:202112,0.47,17.2,BPS
3925,20190713:202648,0.29,5.6,BPS
3925,20190713:203312,0.5,6.4,BPS
3925,20190713:203824,0.17,5.2,BPS
3925,20190713:204136,0.43,3.2,BPS
3925,20190713:204900,0.36,7.4,BPS
3925,20190713:205554,0.17,6.9,BPS
3925,20190713:210924,0,13.5,BPS
3925,20190713:211924,0.46,10,BPS
3925,20190713:213218,0.16,12.9,BPS
3925,20190713:213518,0.2,3,BPS
3925,20190713:213918,0.5,4,BPS
3925,20190713:214524,0.46,6.1,BPS
3925,20190713:215200,0.3,6.6,BPS
3925,20190713:215642,0.53,4.7,BPS
3925,20190713:220706,0.48,10.4,BPS
3925,20190713:221506,0.96,8,BPS
3925,20190713:222036,0.32,5.5,BPS
3925,20190713:222400,0.44,3.4,BPS
3925,20190713:223648,0.93,12.8,BPS
3925,20190713:225024,0.62,13.6,BPS
3925,20190713:230036,0.23,10.2,BPS
3925,20190713:230336,0.27,3,BPS
3925,20190713:231230,0.55,8.9,BPS
3925,20190713:232124,0.24,8.9,BPS
3925,20190713:232548,0.31,4.4,BPS
3925,20190713:233218,0.11,6.5,BPS
3925,20190713:234254,0,10.6,BPS
3925,20190713:234836,0.28,5.7,BPS
3925,20190714:000018,0.08,11.7,BPS
3925,20190714:000600,0.14,5.7,BPS
3925,20190714:001524,0.36,9.4,BPS
3925,20190714:002048,0.33,5.4,BPS
3925,20190714:002242,0.05,1.9,BPS
3925,20190714:002824,0,5.7,BPS
3925,20190714:003636,0.47,8.2,BPS
3925,20190714:004312,0.17,6.6,BPS
3925,20190714:004630,0.31,3.3,BPS
3925,20190714:004918,0.63,2.8,BPS
3925,20190714:005148,0.21,2.5,BPS
3925,20190714:005648,0.87,5,BPS
3925,20190714:010342,0.21,6.9,BPS
3925,20190714:010618,0.35,2.6,BPS
3925,20190714:010806,0.1,1.8,BPS
3925,20190714:010924,0.25,1.3,BPS
3925,20190714:011124,0.1,2,BPS
3925,20190714:011724,0.8,6,BPS
3925,20190714:012024,0.09,3,BPS
3925,20190714:012648,0,6.4,BPS
3925,20190714:013312,0.6,6.4,BPS
3925,20190714:014136,0,8.4,BPS
3925,20190714:014348,0.21,2.2,BPS
3925,20190714:015018,0.18,6.5,BPS
3925,20190714:015206,0.31,1.8,BPS
3925,20190714:015536,0.27,3.5,BPS
3925,20190714:020024,0.64,4.8,BPS
3925,20190714:020324,0.12,3,BPS
3925,20190714:020542,0.49,2.3,BPS
3925,20190714:021318,0.65,7.6,BPS
3925,20190714:021442,0.27,1.4,BPS
3925,20190714:022348,0.55,9.1,BPS
3925,20190714:023130,0.28,7.7,BPS
3925,20190714:023218,0.27,0.8,BPS
3925,20190714:023800,1.18,5.7,BPS
3925,20190714:024530,0.33,7.5,BPS
3925,20190714:025206,0.09,6.6,BPS
3925,20190714:025506,0.55,3,BPS
3925,20190714:025718,0.21,2.2,BPS
3925,20190714:031812,0.78,20.9,BPS
3925,20190714:032418,0.84,6.1,BPS
3925,20190714:033200,1.3,7.7,BPS
3925,20190714:033424,0.26,2.4,BPS
3925,20190714:033642,0.8,2.3,BPS
3925,20190714:034106,0.82,4.4,BPS
3925,20190714:034448,0.91,3.7,BPS
3925,20190714:034800,0.4,3.2,BPS
3925,20190714:035130,0.61,3.5,BPS
3925,20190714:035542,1.03,4.2,BPS
3925,20190714:035954,0.47,4.2,BPS
3925,20190714:040136,0.38,1.7,BPS
3925,20190714:040418,0.91,2.7,BPS
3925,20190714:040654,0.3,2.6,BPS
3925,20190714:040806,0.3,1.2,BPS
3925,20190714:040954,0.51,1.8,BPS
3925,20190714:041048,0.45,0.9,BPS
3925,20190714:041148,0.28,1,BPS
3925,20190714:041900,0.38,7.2,BPS
3925,20190714:042648,0.79,7.8,BPS
3925,20190714:043836,0.98,11.8,BPS
3925,20190714:045018,0.17,11.7,BPS
3925,20190714:045936,0,9.3,BPS
3925,20190714:050754,0.18,8.3,BPS
3925,20190714:051848,0,10.9,BPS
3925,20190714:053112,0.48,12.4,BPS
3925,20190714:055018,0.46,19.1,BPS
3925,20190714:060736,0.29,17.3,BPS
3925,20190714:061900,0,11.4,BPS
3925,20190714:063718,0.12,18.3,BPS
3925,20190714:063948,0.11,2.5,BPS
3925,20190714:065812,0.14,18.4,BPS
3925,20190714:070630,0.19,8.3,BPS
3925,20190714:071354,0.3,7.4,BPS
3925,20190714:072136,0.07,7.7,BPS
3925,20190714:074542,0,24.1,BPS
3925,20190714:075830,0.13,12.8,BPS
3925,20190714:081642,0,18.2,BPS
3925,20190714:083118,0.27,14.6,BPS
3925,20190714:084442,0.17,13.4,BPS
3925,20190714:085624,0.57,11.7,BPS
3925,20190714:090000,0.29,3.6,BPS
3925,20190714:090800,0.42,8,BPS
3925,20190714:093054,0.28,22.9,BPS
3925,20190714:093648,0.18,5.9,BPS
3925,20190714:094612,0.54,9.4,BPS
3925,20190714:100236,0.44,16.4,BPS
3925,20190714:101712,0.52,14.6,BPS
3925,20190714:102218,0.28,5.1,BPS
3925,20190714:102848,0.12,6.5,BPS
3925,20190714:104148,0,13,BPS
3925,20190714:105518,0.19,13.5,BPS
3925,20190714:110148,0.2,6.5,BPS
3925,20190714:111724,0,15.6,BPS
3925,20190714:113630,0.3,19.1,BPS
3925,20190714:132554,0,109.4,BPS
3925,20190714:135012,0.09,24.3,BPS
3925,20190714:135724,0.25,7.2,BPS
3925,20190714:140506,0.66,7.7,BPS
3925,20190714:141506,0.76,10,BPS
3925,20190714:141748,0.09,2.7,BPS
3925,20190714:142512,0,7.4,BPS
3925,20190714:143130,0.3,6.3,BPS
3925,20190714:143918,0.08,7.8,BPS
3925,20190714:145418,0.05,15,BPS
3925,20190714:153042,0,36.4,BPS
3925,20190714:153736,0.06,6.9,BPS
3925,20190714:163406,0,56.5,BPS
3925,20190714:164036,0.17,6.5,BPS
3925,20190714:164754,0.06,7.3,BPS
3925,20190714:171648,0,28.9,BPS
3925,20190714:172748,0.55,11,BPS
3925,20190714:173442,0.13,6.9,BPS
3925,20190714:174242,0,8,BPS
3925,20190714:175154,0.73,9.2,BPS
3925,20190714:181006,0.32,18.2,BPS
3925,20190714:182530,0.51,15.4,BPS
3925,20190714:184254,0.45,17.4,BPS
3925,20190714:185636,0.21,13.7,BPS
3925,20190714:192036,0,24,BPS
3925,20190714:193106,0.22,10.5,BPS
3925,20190714:195442,0.79,23.6,BPS
3925,20190714:200312,0.37,8.5,BPS
3925,20190714:201800,0.21,14.8,BPS
3925,20190714:202612,0.25,8.2,BPS
