Station,Date(NZST),Dir(DegT),Speed(m/s),Period(Hrs),Freq
3925,20200627:2359,119,5.7,24,D
3925,20200628:2359,28,6.2,24,D
3925,20200629:2359,240,7.2,24,D
3925,20200630:2359,237,6.2,24,D
3925,20200701:2359,249,6.7,24,D
3925,20200702:2359,100,5.1,24,D
3925,20200703:2359,318,2.1,24,D
3925,20200704:2359,62,8.2,24,D
3925,20200705:2359,73,4.6,24,D
3925,20200706:2359,25,6.2,24,D
3925,20200707:2359,122,3.1,24,D
3925,20200708:2359,222,8.2,24,D
3925,20200709:2359,114,2.6,24,D
3925,20200710:2359,295,1.5,24,D
3925,20200711:2359,307,1,24,D
3925,20200712:2359,58,9.8,24,D
3925,20200713:2359,210,5.7,24,D
3925,20200714:2359,120,3.6,24,D
3925,20200715:2359,124,5.1,24,D
3925,20200716:2359,141,3.1,24,D
3925,20200717:2359,133,3.6,24,D
3925,20200718:2359,109,2.6,24,D
3925,20200719:2359,127,2.6,24,D
3925,20200720:2359,52,9.8,24,D
3925,20200721:2359,56,10.8,24,D
3925,20200722:2359,134,4.6,24,D
3925,20200723:2359,186,8.2,24,D
3925,20200724:2359,118,4.1,24,D
3925,20200725:2359,115,2.6,24,D
3925,20200726:2359,120,4.6,24,D
3925,20200727:2359,52,5.7,24,D
3925,20200728:2359,315,2.1,24,D
3925,20200729:2359,316,3.6,24,D
3925,20200730:2359,321,3.1,24,D
3925,20200731:2359,41,4.6,24,D
3925,20200801:2359,37,5.1,24,D
3925,20200802:2359,40,4.1,24,D
3925,20200803:2359,281,3.6,24,D
3925,20200804:2359,360,6.2,24,D
3925,20200805:2359,341,4.6,24,D
3925,20200806:2359,21,8.8,24,D
3925,20200807:2359,22,4.6,24,D
3925,20200808:2359,123,5.7,24,D
3925,20200809:2359,158,6.2,24,D
3925,20200810:2359,158,4.1,24,D
3925,20200811:2359,180,7.7,24,D
3925,20200812:2359,53,6.7,24,D
3925,20200813:2359,238,6.2,24,D
3925,20200814:2359,242,5.1,24,D
3925,20200815:2359,228,7.2,24,D
3925,20200816:2359,126,4.1,24,D
3925,20200817:2359,132,6.2,24,D
3925,20200818:2359,107,6.2,24,D
3925,20200819:2359,85,5.1,24,D
3925,20200820:2359,54,9.3,24,D
3925,20200821:2359,24,7.7,24,D
3925,20200822:2359,8,5.1,24,D
3925,20200823:2359,129,3.6,24,D
3925,20200824:2359,354,6.7,24,D
3925,20200825:2359,114,10.8,24,D
3925,20200826:2359,208,7.2,24,D
3925,20200827:2359,188,5.7,24,D
3925,20200828:2359,42,5.7,24,D
3925,20200829:2359,112,3.6,24,D
3925,20200830:2359,231,5.1,24,D
3925,20200831:2359,39,8.2,24,D
3925,20200901:2359,43,9.8,24,D
3925,20200902:2359,249,7.7,24,D
3925,20200903:2359,122,4.6,24,D
3925,20200904:2359,50,5.7,24,D
3925,20200905:2359,52,9.8,24,D
3925,20200906:2359,36,9.8,24,D
3925,20200907:2359,106,5.7,24,D
3925,20200908:2359,254,4.1,24,D
3925,20200909:2359,213,4.6,24,D
3925,20200910:2359,243,8.2,24,D
3925,20200911:2359,154,9.3,24,D
3925,20200912:2359,145,7.2,24,D
3925,20200913:2359,43,6.2,24,D
3925,20200914:2359,56,11.3,24,D
3925,20200915:2359,318,12.9,24,D
3925,20200916:2359,2,5.7,24,D
3925,20200917:2359,43,9.3,24,D
3925,20200918:2359,255,11.3,24,D
3925,20200919:2359,156,6.7,24,D
3925,20200920:2359,111,5.1,24,D
3925,20200921:2359,109,3.6,24,D
3925,20200922:2359,340,9.3,24,D
3925,20200923:2359,41,11.3,24,D
3925,20200924:2359,357,9.8,24,D
3925,20200925:2359,43,7.7,24,D
3925,20200926:2359,36,9.8,24,D
3925,20200927:2259,344,14.9,24,D
3925,20200928:2259,250,16,24,D
3925,20200929:2259,199,10.8,24,D
3925,20200930:2259,140,5.7,24,D
3925,20201001:2259,342,5.1,24,D
3925,20201002:2259,3,7.2,24,D
3925,20201003:2259,15,7.2,24,D
3925,20201004:2259,51,8.2,24,D
3925,20201005:2259,253,7.2,24,D
3925,20201006:2259,330,9.3,24,D
3925,20201007:2259,139,8.8,24,D
3925,20201008:2259,353,8.2,24,D
3925,20201009:2259,357,7.7,24,D
3925,20201010:2259,24,6.7,24,D
3925,20201011:2259,21,12.4,24,D
3925,20201012:2259,51,8.8,24,D
3925,20201013:2259,209,7.2,24,D
3925,20201014:2259,221,9.3,24,D
3925,20201015:2259,136,8.2,24,D
3925,20201016:2259,191,7.2,24,D
3925,20201017:2259,327,7.7,24,D
3925,20201018:2259,40,6.7,24,D
3925,20201019:2259,45,10.3,24,D
3925,20201020:2259,189,7.2,24,D
3925,20201021:2259,232,6.2,24,D
3925,20201022:2259,228,7.2,24,D
3925,20201023:2259,241,6.2,24,D
3925,20201024:2259,19,5.7,24,D
3925,20201025:2259,45,9.3,24,D
3925,20201026:2259,28,11.3,24,D
3925,20201027:2259,68,6.7,24,D
3925,20201028:2259,320,5.1,24,D
3925,20201029:2259,31,7.7,24,D
3925,20201030:2259,33,8.2,24,D
3925,20201031:2259,4,9.8,24,D
3925,20201101:2259,194,9.3,24,D
3925,20201102:2259,317,3.6,24,D
3925,20201103:2259,10,4.1,24,D
3925,20201104:2259,14,9.3,24,D
3925,20201105:2259,89,9.3,24,D
3925,20201106:2259,65,5.1,24,D
3925,20201107:2259,243,5.1,24,D
3925,20201108:2259,185,7.7,24,D
3925,20201109:2259,100,11.3,24,D
3925,20201110:2259,92,7.7,24,D
3925,20201111:2259,208,8.2,24,D
3925,20201112:2259,206,7.7,24,D
3925,20201113:2259,354,7.2,24,D
3925,20201114:2259,244,7.7,24,D
3925,20201115:2259,197,5.7,24,D
3925,20201116:2259,200,8.8,24,D
3925,20201117:2259,355,10.3,24,D
3925,20201118:2259,206,8.8,24,D
3925,20201119:2259,280,8.8,24,D
3925,20201120:2259,180,7.2,24,D
3925,20201121:2259,1,8.8,24,D
3925,20201122:2259,236,8.2,24,D
3925,20201123:2259,1,7.7,24,D
3925,20201124:2259,40,8.2,24,D
3925,20201125:2259,99,6.2,24,D
3925,20201126:2259,174,10.3,24,D
3925,20201127:2259,177,10.3,24,D
3925,20201128:2259,12,7.7,24,D
3925,20201129:2259,254,7.7,24,D
3925,20201130:2259,61,8.2,24,D
3925,20201201:2259,284,7.2,24,D
3925,20201202:2259,4,10.3,24,D
3925,20201203:2259,46,10.3,24,D
3925,20201204:2259,44,6.2,24,D
3925,20201205:2259,6,8.8,24,D
3925,20201206:2259,32,10.8,24,D
3925,20201207:2259,41,12.4,24,D
3925,20201208:2259,50,9.8,24,D
3925,20201209:2259,49,5.7,24,D
3925,20201210:2259,188,9.3,24,D
3925,20201211:2259,204,11.3,24,D
3925,20201212:2259,158,8.8,24,D
3925,20201213:2259,193,6.7,24,D
3925,20201214:2259,186,5.1,24,D
3925,20201215:2259,211,7.2,24,D
3925,20201216:2259,246,8.8,24,D
3925,20201217:2259,246,8.8,24,D
3925,20201218:2259,204,7.2,24,D
3925,20201219:2259,359,8.2,24,D
3925,20201220:2259,358,5.7,24,D
3925,20201221:2259,53,8.2,24,D
3925,20201222:2259,328,8.8,24,D
3925,20201223:2259,20,11.3,24,D
3925,20201224:2259,175,10.8,24,D
3925,20201225:2259,224,6.7,24,D
3925,20201226:2259,220,8.8,24,D
3925,20201227:2259,129,8.8,24,D
3925,20201228:2259,193,8.2,24,D
3925,20201229:2259,175,8.8,24,D
3925,20201230:2259,226,6.7,24,D
3925,20201231:2259,242,7.7,24,D
3925,20210101:2259,37,5.1,24,D
3925,20210102:2259,27,9.3,24,D
3925,20210103:2259,29,8.8,24,D
3925,20210104:2259,258,5.7,24,D
3925,20210105:2259,348,7.2,24,D
3925,20210106:2259,74,6.2,24,D
3925,20210107:2259,358,9.8,24,D
3925,20210108:2259,208,8.8,24,D
3925,20210109:2259,18,8.8,24,D
3925,20210110:2259,224,8.8,24,D
3925,20210111:2259,215,8.2,24,D
3925,20210112:2259,236,6.7,24,D
3925,20210113:2259,339,6.7,24,D
3925,20210114:2259,247,8.2,24,D
3925,20210115:2259,232,9.8,24,D
3925,20210116:2259,341,6.2,24,D
3925,20210117:2259,46,11.8,24,D
3925,20210118:2259,21,10.3,24,D
3925,20210119:2259,60,13.4,24,D
3925,20210120:2259,45,8.2,24,D
3925,20210121:2259,176,5.1,24,D
3925,20210122:2259,186,6.7,24,D
3925,20210123:2259,1,9.8,24,D
3925,20210124:2259,243,7.2,24,D
3925,20210125:2259,235,7.2,24,D
3925,20210126:2259,183,8.8,24,D
3925,20210127:2259,254,7.2,24,D
3925,20210128:2259,204,10.3,24,D
3925,20210129:2259,244,7.7,24,D
3925,20210130:2259,240,8.8,24,D
3925,20210131:2259,239,7.2,24,D
3925,20210201:2259,253,8.8,24,D
3925,20210202:2259,242,6.2,24,D
3925,20210203:2259,232,9.3,24,D
3925,20210204:2259,7,6.2,24,D
3925,20210205:2259,360,6.7,24,D
3925,20210206:2259,239,6.2,24,D
3925,20210207:2259,22,8.8,24,D
3925,20210208:2259,13,7.2,24,D
3925,20210209:2259,85,11.3,24,D
3925,20210210:2259,256,12.4,24,D
3925,20210211:2259,266,9.3,24,D
3925,20210212:2259,238,7.7,24,D
3925,20210213:2259,337,5.7,24,D
3925,20210214:2259,260,6.2,24,D
3925,20210215:2259,252,3.6,24,D
3925,20210216:2259,145,12.4,24,D
3925,20210217:2259,249,6.7,24,D
3925,20210218:2259,240,7.2,24,D
3925,20210219:2259,235,8.8,24,D
3925,20210220:2259,225,7.7,24,D
3925,20210221:2259,216,7.2,24,D
3925,20210222:2259,64,7.7,24,D
3925,20210223:2259,321,10.8,24,D
3925,20210224:2259,4,11.3,24,D
3925,20210225:2259,43,5.1,24,D
3925,20210226:2259,4,6.7,24,D
3925,20210227:2259,21,6.2,24,D
3925,20210228:2259,63,8.2,24,D
3925,20210301:2259,11,6.7,24,D
3925,20210302:2259,48,8.2,24,D
3925,20210303:2259,47,11.3,24,D
3925,20210304:2259,194,5.7,24,D
3925,20210305:2259,2,11.8,24,D
3925,20210306:2259,46,11.3,24,D
3925,20210307:2259,205,7.7,24,D
3925,20210308:2259,177,6.7,24,D
3925,20210309:2259,286,4.1,24,D
3925,20210310:2259,36,9.3,24,D
3925,20210311:2259,76,5.1,24,D
3925,20210312:2259,237,5.1,24,D
3925,20210313:2259,235,6.7,24,D
3925,20210314:2259,26,6.2,24,D
3925,20210315:2259,46,9.8,24,D
3925,20210316:2259,189,9.3,24,D
3925,20210317:2259,246,5.7,24,D
3925,20210318:2259,221,8.8,24,D
3925,20210319:2259,231,7.2,24,D
3925,20210320:2259,238,3.6,24,D
3925,20210321:2259,254,6.2,24,D
3925,20210322:2259,298,5.1,24,D
3925,20210323:2259,214,7.2,24,D
3925,20210324:2259,237,5.1,24,D
3925,20210325:2259,328,4.6,24,D
3925,20210326:2259,118,6.2,24,D
3925,20210327:2259,36,11.3,24,D
3925,20210328:2259,52,10.3,24,D
3925,20210329:2259,306,5.1,24,D
3925,20210330:2259,136,4.6,24,D
3925,20210331:2259,144,9.3,24,D
3925,20210401:2259,226,6.7,24,D
3925,20210402:2259,94,4.6,24,D
3925,20210403:2259,2,6.2,24,D
3925,20210404:2359,4,5.1,24,D
3925,20210405:2359,350,6.2,24,D
3925,20210406:2359,164,8.8,24,D
3925,20210407:2359,108,5.1,24,D
3925,20210408:2359,220,4.6,24,D
3925,20210409:2359,56,5.1,24,D
3925,20210410:2359,57,10.8,24,D
3925,20210411:2359,53,9.8,24,D
3925,20210412:2359,22,10.8,24,D
3925,20210413:2359,13,11.3,24,D
3925,20210414:2359,230,6.7,24,D
3925,20210415:2359,47,5.1,24,D
3925,20210416:2359,139,8.2,24,D
3925,20210417:2359,241,6.7,24,D
3925,20210418:2359,327,4.6,24,D
3925,20210419:2359,160,4.1,24,D
3925,20210420:2359,335,4.1,24,D
3925,20210421:2359,194,8.8,24,D
3925,20210422:2359,354,3.6,24,D
3925,20210423:2359,7,5.1,24,D
3925,20210424:2359,194,7.2,24,D
3925,20210425:2359,238,6.2,24,D
3925,20210426:2359,54,7.2,24,D
3925,20210427:2359,246,6.2,24,D
3925,20210428:2359,126,4.6,24,D
3925,20210429:2359,243,5.7,24,D
3925,20210430:2359,196,4.1,24,D
3925,20210501:2359,126,5.1,24,D
3925,20210502:2359,201,5.7,24,D
3925,20210503:2359,119,4.1,24,D
3925,20210504:2359,358,6.2,24,D
3925,20210505:2359,307,3.1,24,D
3925,20210506:2359,239,5.7,24,D
3925,20210507:2359,125,4.1,24,D
3925,20210508:2359,28,9.8,24,D
3925,20210509:2359,37,9.3,24,D
3925,20210510:2359,36,7.2,24,D
3925,20210511:2359,58,11.8,24,D
3925,20210512:2359,174,8.8,24,D
3925,20210513:2359,121,4.1,24,D
3925,20210514:2359,61,5.1,24,D
3925,20210515:2359,109,5.1,24,D
3925,20210516:2359,356,7.2,24,D
3925,20210517:2359,249,7.2,24,D
3925,20210518:2359,231,12.9,24,D
3925,20210519:2359,245,3.6,24,D
3925,20210520:2359,158,5.1,24,D
3925,20210521:2359,42,5.1,24,D
3925,20210522:2359,246,5.1,24,D
3925,20210523:2359,20,3.6,24,D
3925,20210524:2359,100,7.7,24,D
3925,20210525:2359,178,5.7,24,D
3925,20210526:2359,109,4.6,24,D
3925,20210527:2359,114,3.6,24,D
3925,20210528:2359,309,5.1,24,D
3925,20210529:2359,198,5.1,24,D
3925,20210530:2359,176,4.6,24,D
3925,20210531:2359,174,8.2,24,D
3925,20210601:2359,104,7.2,24,D
3925,20210602:2359,115,5.1,24,D
3925,20210603:2359,117,3.6,24,D
3925,20210604:2359,311,2.6,24,D
3925,20210605:2359,41,10.8,24,D
3925,20210606:2359,30,10.3,24,D
3925,20210607:2359,124,3.1,24,D
3925,20210608:2359,117,4.1,24,D
3925,20210609:2359,97,4.6,24,D
3925,20210610:2359,104,4.1,24,D
3925,20210611:2359,112,3.1,24,D
3925,20210612:2359,357,3.1,24,D
3925,20210613:2359,1,8.2,24,D
3925,20210614:2359,54,7.2,24,D
3925,20210615:2359,35,7.2,24,D
3925,20210616:2359,15,5.1,24,D
3925,20210617:2359,171,8.2,24,D
3925,20210618:2359,119,4.6,24,D
3925,20210619:2359,122,4.6,24,D
3925,20210620:2359,210,8.8,24,D
3925,20210621:2359,210,8.8,24,D
3925,20210622:2359,92,4.6,24,D
3925,20210623:2359,125,4.6,24,D
3925,20210624:2359,117,4.1,24,D
3925,20210625:2359,38,9.8,24,D
3925,20210626:2359,60,11.3,24,D
3925,20210627:2359,124,5.7,24,D
3925,20210628:2359,63,8.8,24,D
3925,20210629:2359,192,6.7,24,D
3925,20210630:2359,298,2.6,24,D
3925,20210701:2359,324,2.6,24,D
3925,20210702:2359,122,3.1,24,D
3925,20210703:2359,315,2.1,24,D
3925,20210704:2359,134,3.1,24,D
3925,20210705:2359,111,3.1,24,D
3925,20210706:2359,32,15.4,24,D
3925,20210707:2359,47,19.6,24,D
3925,20210708:2359,123,3.6,24,D
3925,20210709:2359,187,4.1,24,D
3925,20210710:2359,309,3.6,24,D
3925,20210711:2359,114,3.1,24,D
3925,20210712:2359,100,5.1,24,D
3925,20210713:2359,99,3.1,24,D
3925,20210714:2359,307,2.6,24,D
3925,20210715:2359,38,8.2,24,D
3925,20210716:2359,17,16,24,D
3925,20210717:2359,23,14.9,24,D
3925,20210718:2359,47,4.6,24,D
3925,20210719:2359,114,4.6,24,D
3925,20210720:2359,20,3.6,24,D
3925,20210721:2359,53,10.3,24,D
3925,20210722:2359,57,8.2,24,D
3925,20210723:2359,114,4.6,24,D
3925,20210724:2359,99,5.7,24,D
3925,20210725:2359,51,6.7,24,D
3925,20210726:2359,348,11.8,24,D
3925,20210727:2359,138,4.6,24,D
3925,20210728:2359,1,3.6,24,D
3925,20210729:2359,331,5.1,24,D
3925,20210730:2359,109,4.6,24,D
3925,20210731:2359,114,5.1,24,D
3925,20210801:2359,124,3.1,24,D
3925,20210802:2359,16,6.2,24,D
3925,20210803:2359,237,7.2,24,D
3925,20210804:2359,96,6.2,24,D
3925,20210805:2359,103,8.2,24,D
3925,20210806:2359,223,5.1,24,D
3925,20210807:2359,175,8.2,24,D
3925,20210808:2359,193,10.3,24,D
3925,20210809:2359,188,10.8,24,D
3925,20210810:2359,118,3.1,24,D
3925,20210811:2359,315,2.6,24,D
3925,20210812:2359,71,9.8,24,D
3925,20210813:2359,24,10.8,24,D
3925,20210814:2359,213,8.2,24,D
3925,20210815:2359,347,3.1,24,D
3925,20210816:2359,354,17,24,D
3925,20210817:2359,45,10.8,24,D
3925,20210818:2359,114,6.2,24,D
3925,20210819:2359,206,5.1,24,D
3925,20210820:2359,178,7.2,24,D
3925,20210821:2359,241,4.1,24,D
3925,20210822:2359,26,9.3,24,D
3925,20210823:2359,49,8.2,24,D
3925,20210824:2359,2,7.7,24,D
3925,20210825:2359,29,6.2,24,D
3925,20210826:2359,54,8.2,24,D
3925,20210827:2359,39,6.7,24,D
3925,20210828:2359,45,7.2,24,D
3925,20210829:2359,124,4.1,24,D
3925,20210830:2359,282,7.2,24,D
3925,20210831:2359,100,4.6,24,D
3925,20210901:2359,118,5.1,24,D
3925,20210902:2359,232,7.2,24,D
3925,20210903:2359,254,5.1,24,D
3925,20210904:2359,110,4.1,24,D
3925,20210905:2359,108,5.1,24,D
3925,20210906:2359,71,11.8,24,D
3925,20210907:2359,53,13.4,24,D
3925,20210908:2359,268,8.2,24,D
3925,20210909:2359,199,3.1,24,D
3925,20210910:2359,278,12.4,24,D
3925,20210911:2359,151,7.2,24,D
3925,20210912:2359,28,12.4,24,D
3925,20210913:2359,10,13.4,24,D
3925,20210914:2359,39,8.8,24,D
3925,20210915:2359,253,6.2,24,D
3925,20210916:2359,96,9.8,24,D
3925,20210917:2359,234,6.7,24,D
3925,20210918:2359,298,7.7,24,D
3925,20210919:2359,50,10.3,24,D
3925,20210920:2359,140,7.7,24,D
3925,20210921:2359,41,11.8,24,D
3925,20210922:2359,178,4.1,24,D
3925,20210923:2359,109,4.6,24,D
3925,20210924:2359,324,5.7,24,D
3925,20210925:2359,337,13.4,24,D
3925,20210926:2259,220,10.8,24,D
3925,20210927:2259,79,8.2,24,D
3925,20210928:2259,184,7.7,24,D
3925,20210929:2259,69,5.1,24,D
3925,20210930:2259,205,9.3,24,D
3925,20211001:2259,185,6.7,24,D
3925,20211002:2259,292,5.1,24,D
3925,20211003:2259,32,7.2,24,D
3925,20211004:2259,127,3.1,24,D
3925,20211005:2259,17,7.2,24,D
3925,20211006:2259,44,10.8,24,D
3925,20211007:2259,342,8.2,24,D
3925,20211008:2259,358,8.8,24,D
3925,20211009:2259,199,6.2,24,D
3925,20211010:2259,232,8.8,24,D
3925,20211011:2259,303,12.9,24,D
3925,20211012:2259,212,8.8,24,D
3925,20211013:2259,181,11.3,24,D
3925,20211014:2259,128,6.7,24,D
3925,20211015:2259,199,8.8,24,D
3925,20211016:2259,343,6.7,24,D
3925,20211017:2259,27,13.9,24,D
3925,20211018:2259,23,10.3,24,D
3925,20211019:2259,226,5.7,24,D
3925,20211020:2259,326,7.2,24,D
3925,20211021:2259,228,7.7,24,D
3925,20211022:2259,246,7.2,24,D
3925,20211023:2259,307,4.1,24,D
3925,20211024:2259,354,8.2,24,D
3925,20211025:2259,354,7.7,24,D
3925,20211026:2259,61,6.2,24,D
3925,20211027:2259,32,7.2,24,D
3925,20211028:2259,301,7.2,24,D
3925,20211029:2259,174,7.2,24,D
3925,20211030:2259,349,8.8,24,D
3925,20211031:2259,192,6.2,24,D
3925,20211101:2259,204,7.2,24,D
3925,20211102:2259,238,9.8,24,D
3925,20211103:2259,117,12.9,24,D
3925,20211104:2259,272,7.2,24,D
3925,20211105:2259,243,7.2,24,D
3925,20211106:2259,223,7.2,24,D
3925,20211107:2259,242,7.2,24,D
3925,20211108:2259,186,7.7,24,D
3925,20211109:2259,34,7.2,24,D
3925,20211110:2259,356,6.7,24,D
3925,20211111:2259,48,8.8,24,D
3925,20211112:2259,78,11.3,24,D
3925,20211113:2259,359,12.9,24,D
3925,20211114:2259,322,10.8,24,D
3925,20211115:2259,17,9.8,24,D
3925,20211116:2259,332,9.8,24,D
3925,20211117:2259,53,7.2,24,D
3925,20211118:2259,252,8.2,24,D
3925,20211119:2259,200,8.2,24,D
3925,20211120:2259,31,6.7,24,D
3925,20211121:2259,22,13.9,24,D
3925,20211122:2259,158,5.1,24,D
3925,20211123:2259,248,9.3,24,D
3925,20211124:2259,305,6.7,24,D
3925,20211125:2259,334,8.2,24,D
3925,20211126:2259,300,7.7,24,D
3925,20211127:2259,36,7.7,24,D
3925,20211128:2259,39,8.8,24,D
3925,20211129:2259,237,7.7,24,D
3925,20211130:2259,249,7.2,24,D
3925,20211201:2259,204,8.2,24,D
3925,20211202:2259,360,7.7,24,D
3925,20211203:2259,63,7.7,24,D
3925,20211204:2259,5,8.8,24,D
3925,20211205:2259,52,11.8,24,D
3925,20211206:2259,142,5.1,24,D
3925,20211207:2259,20,6.7,24,D
3925,20211208:2259,258,6.7,24,D
3925,20211209:2259,67,6.7,24,D
3925,20211210:2259,19,7.7,24,D
3925,20211211:2259,78,9.3,24,D
3925,20211212:2259,142,7.2,24,D
3925,20211213:2259,231,5.1,24,D
3925,20211214:2259,221,4.6,24,D
3925,20211215:2259,154,10.3,24,D
3925,20211216:2259,228,8.2,24,D
3925,20211217:2259,187,9.3,24,D
3925,20211218:2259,227,10.3,24,D
3925,20211219:2259,243,8.2,24,D
3925,20211220:2259,48,13.4,24,D
3925,20211221:2259,74,11.8,24,D
3925,20211222:2259,295,9.8,24,D
3925,20211223:2259,168,9.3,24,D
3925,20211224:2259,262,10.8,24,D
3925,20211225:2259,357,5.7,24,D
3925,20211226:2259,45,8.2,24,D
3925,20211227:2259,354,9.3,24,D
3925,20211228:2259,208,7.7,24,D
3925,20211229:2259,196,8.8,24,D
3925,20211230:2259,211,6.7,24,D
3925,20211231:2259,225,8.8,24,D
3925,20220101:2259,187,7.7,24,D
3925,20220102:2259,355,8.2,24,D
3925,20220103:2259,255,6.7,24,D
3925,20220104:2259,227,9.8,24,D
3925,20220105:2259,180,8.8,24,D
3925,20220106:2259,359,7.2,24,D
3925,20220107:2259,99,6.7,24,D
3925,20220108:2259,204,6.7,24,D
3925,20220109:2259,240,6.2,24,D
3925,20220110:2259,312,7.2,24,D
3925,20220111:2259,208,8.2,24,D
3925,20220112:2259,198,12.4,24,D
3925,20220113:2259,9,5.7,24,D
3925,20220114:2259,242,8.2,24,D
3925,20220115:2259,9,8.2,24,D
3925,20220116:2259,256,8.8,24,D
3925,20220117:2259,243,10.3,24,D
3925,20220118:2259,234,9.8,24,D
3925,20220119:2259,359,8.8,24,D
3925,20220120:2259,190,9.8,24,D
3925,20220121:2259,247,5.7,24,D
3925,20220122:2259,254,10.3,24,D
3925,20220123:2259,240,6.7,24,D
3925,20220124:2259,212,8.8,24,D
3925,20220125:2259,347,5.1,24,D
3925,20220126:2259,175,9.8,24,D
3925,20220127:2259,281,8.8,24,D
3925,20220128:2259,277,6.7,24,D
3925,20220129:2259,236,8.2,24,D
3925,20220130:2259,235,8.8,24,D
3925,20220131:2259,252,8.2,24,D
3925,20220201:2259,8,8.8,24,D
3925,20220202:2259,38,11.8,24,D
3925,20220203:2259,9,11.8,24,D
3925,20220204:2259,58,11.3,24,D
3925,20220205:2259,236,6.7,24,D
3925,20220206:2259,132,11.8,24,D
3925,20220207:2259,2,5.1,24,D
3925,20220208:2259,337,5.7,24,D
3925,20220209:2259,26,5.7,24,D
3925,20220210:2259,90,10.8,24,D
3925,20220211:2259,195,4.6,24,D
3925,20220212:2259,160,7.2,24,D
3925,20220213:2259,189,9.3,24,D
3925,20220214:2259,242,8.2,24,D
3925,20220215:2259,238,6.2,24,D
3925,20220216:2259,260,7.2,24,D
3925,20220217:2259,347,7.2,24,D
3925,20220218:2259,180,5.1,24,D
3925,20220219:2259,44,9.8,24,D
3925,20220220:2259,39,6.2,24,D
3925,20220221:2259,238,7.2,24,D
3925,20220222:2259,336,5.7,24,D
3925,20220223:2259,234,5.1,24,D
3925,20220224:2259,251,8.2,24,D
3925,20220225:2259,230,6.7,24,D
3925,20220226:2259,249,9.3,24,D
3925,20220227:2259,239,7.2,24,D
3925,20220228:2259,239,7.2,24,D
3925,20220301:2259,155,7.7,24,D
3925,20220302:2259,240,7.7,24,D
3925,20220303:2259,240,6.2,24,D
3925,20220304:2259,258,6.2,24,D
3925,20220305:2259,239,5.7,24,D
3925,20220306:2259,236,6.7,24,D
3925,20220307:2259,245,5.7,24,D
3925,20220308:2259,308,6.2,24,D
3925,20220309:2259,341,5.7,24,D
3925,20220310:2259,305,6.2,24,D
3925,20220311:2259,62,11.3,24,D
3925,20220312:2259,150,9.8,24,D
3925,20220313:2259,261,8.2,24,D
3925,20220314:2259,234,7.7,24,D
3925,20220315:2259,129,8.8,24,D
3925,20220316:2259,272,6.7,24,D
3925,20220317:2259,41,6.7,24,D
3925,20220318:2259,286,8.8,24,D
3925,20220319:2259,3,6.2,24,D
3925,20220320:2259,74,9.8,24,D
3925,20220321:2259,134,5.1,24,D
3925,20220322:2259,130,4.6,24,D
3925,20220323:2259,137,4.6,24,D
3925,20220324:2259,141,7.7,24,D
3925,20220325:2259,258,8.8,24,D
3925,20220326:2259,239,7.7,24,D
3925,20220327:2259,248,6.7,24,D
3925,20220328:2259,244,5.7,24,D
3925,20220329:2259,250,6.7,24,D
3925,20220330:2259,241,5.1,24,D
3925,20220331:2259,260,6.2,24,D
3925,20220401:2259,355,7.2,24,D
3925,20220402:2259,184,7.7,24,D
3925,20220403:2359,277,5.7,24,D
3925,20220404:2359,258,4.1,24,D
3925,20220405:2359,69,6.2,24,D
3925,20220406:2359,192,10.3,24,D
3925,20220407:2359,176,5.7,24,D
3925,20220408:2359,204,6.7,24,D
3925,20220409:2359,341,5.1,24,D
3925,20220410:2359,119,4.6,24,D
3925,20220411:2359,351,6.2,24,D
3925,20220412:2359,21,7.7,24,D
3925,20220413:2359,252,7.2,24,D
3925,20220414:2359,115,4.6,24,D
3925,20220415:2359,198,6.7,24,D
3925,20220416:2359,132,4.6,24,D
3925,20220417:2359,242,6.2,24,D
3925,20220418:2359,249,5.7,24,D
3925,20220419:2359,122,4.1,24,D
3925,20220420:2359,19,10.3,24,D
3925,20220421:2359,79,12.4,24,D
3925,20220422:2359,59,8.2,24,D
3925,20220423:2359,192,6.7,24,D
3925,20220424:2359,168,6.2,24,D
3925,20220425:2359,124,4.1,24,D
3925,20220426:2359,292,4.6,24,D
3925,20220427:2359,48,5.1,24,D
3925,20220428:2359,272,5.1,24,D
3925,20220429:2359,210,4.6,24,D
3925,20220430:2359,353,6.2,24,D
3925,20220501:2359,41,8.8,24,D
3925,20220502:2359,69,8.8,24,D
3925,20220503:2359,10,5.7,24,D
3925,20220504:2359,330,3.6,24,D
3925,20220505:2359,117,4.1,24,D
3925,20220506:2359,190,6.7,24,D
3925,20220507:2359,304,3.6,24,D
3925,20220508:2359,54,8.2,24,D
3925,20220509:2359,48,9.3,24,D
3925,20220510:2359,252,5.7,24,D
3925,20220511:2359,104,4.6,24,D
3925,20220512:2359,129,4.1,24,D
3925,20220513:2359,250,4.1,24,D
3925,20220514:2359,54,8.8,24,D
3925,20220515:2359,23,4.1,24,D
3925,20220516:2359,241,4.6,24,D
3925,20220517:2359,303,3.1,24,D
3925,20220518:2359,113,3.6,24,D
3925,20220519:2359,30,10.8,24,D
3925,20220520:2359,36,11.3,24,D
3925,20220521:2359,77,4.1,24,D
3925,20220522:2359,311,3.6,24,D
3925,20220523:2359,142,4.1,24,D
3925,20220524:2359,114,6.2,24,D
3925,20220525:2359,165,6.7,24,D
